date,state,district,market,commodity,min_price,max_price,modal_price,arrival_quantity,temperature_max,temperature_min,precipitation,rain,latitude,longitude,year,msp_price,month,day_of_year,month_sin,month_cos,price_lag_1,price_lag_7,price_lag_14,price_lag_30,temp_max_lag_30,temp_max_lag_90,price_volatility_7d,price_volatility_30d,rain_cum_30d,rain_cum_90d,price_to_msp_ratio,near_msp_floor
2025-11-04,Telangana,Nalgonda,Nalgonda Mandi,Rice,1749.56,1974.89,1840.89,93.81,30.05,24.2,8.7,8.7,17.0577,79.2684,2025,2425,11,308,-0.5000000000000004,0.8660254037844384,2007.1,2017.05,2089.38,2238.06,32.4,32.85,77.16081404320404,89.05767711620005,280.20000404999996,633.000019,0.7591298969072166,1
2025-11-05,Telangana,Nalgonda,Nalgonda Mandi,Rice,2098.25,2269.99,2151.26,54.15,31.95,23.9,0.1,0.1,17.0577,79.2684,2025,2425,11,309,-0.5000000000000004,0.8660254037844384,1840.89,1881.3,1923.99,2185.95,31.9,32.9,98.50652579301418,86.81646932121988,270.00000305,621.80002,0.8871175257731959,1
2025-11-06,Telangana,Nalgonda,Nalgonda Mandi,Rice,1817.35,2044.66,1922.0,12.54,31.5,23.1,0.0,0.0,17.0577,79.2684,2025,2425,11,310,-0.5000000000000004,0.8660254037844384,2151.26,2014.37,1891.46,2003.38,32.25,31.0,101.44916226273051,88.07513519260367,269.00000305,620.60002,0.7925773195876289,1
2025-11-07,Telangana,Nalgonda,Nalgonda Mandi,Rice,2053.72,2227.86,2147.36,45.19,32.0,23.15,0.0,0.0,17.0577,79.2684,2025,2425,11,311,-0.5000000000000004,0.8660254037844384,1922.0,1937.91,1988.82,2159.83,32.35,32.4,116.49772550405966,87.32374749094362,266.70000305,619.10002,0.8855092783505155,1
2025-11-08,Telangana,Nalgonda,Nalgonda Mandi,Rice,1830.87,1973.76,1908.5,69.06,31.2,21.25,0.0,0.0,17.0577,79.2684,2025,2425,11,312,-0.5000000000000004,0.8660254037844384,2147.36,1947.37,2070.4,2085.66,31.85,30.85,120.8596304061243,87.33125595756911,261.30000305,615.70002,0.7870103092783505,1
2025-11-09,Telangana,Nalgonda,Nalgonda Mandi,Rice,1994.47,2163.24,2070.59,35.35,30.15,20.6,0.0,0.0,17.0577,79.2684,2025,2425,11,313,-0.5000000000000004,0.8660254037844384,1908.5,2058.35,2145.65,1889.92,32.85,31.6,121.84355814693266,86.1106409440385,261.30000305,604.90002,0.8538515463917526,1
2025-11-10,Telangana,Nalgonda,Nalgonda Mandi,Rice,1949.7,2105.58,2041.08,69.98,30.0,19.75,0.0,0.0,17.0577,79.2684,2025,2425,11,314,-0.5000000000000004,0.8660254037844384,2070.59,2007.1,1891.16,1935.03,32.45,31.35,122.53178151382832,85.51533459581677,261.30000305,580.400018,0.8416824742268041,1
2025-11-11,Telangana,Nalgonda,Nalgonda Mandi,Rice,1757.15,1933.3,1841.62,27.82,30.7,20.2,0.0,0.0,17.0577,79.2684,2025,2425,11,315,-0.5000000000000004,0.8660254037844384,2041.08,1840.89,2017.05,1972.54,33.0,30.75,122.36240227486701,90.36802842476605,255.10000275,553.100015,0.7594309278350515,1
2025-11-12,Telangana,Nalgonda,Nalgonda Mandi,Rice,1914.82,2159.07,2056.67,17.54,31.2,20.5,0.0,0.0,17.0577,79.2684,2025,2425,11,316,-0.5000000000000004,0.8660254037844384,1841.62,2151.26,1881.3,1961.78,29.05,30.7,108.87014757652149,90.66500938372941,232.50000075,543.300015,0.8481113402061856,1
2025-11-13,Telangana,Nalgonda,Nalgonda Mandi,Rice,1923.77,2130.98,2057.58,40.44,30.9,19.2,0.0,0.0,17.0577,79.2684,2025,2425,11,317,-0.5000000000000004,0.8660254037844384,2056.67,1922.0,2014.37,2146.26,28.8,30.85,105.03454835252641,87.19875124659487,227.50000125,529.600014,0.8484865979381443,1
2025-11-14,Telangana,Nalgonda,Nalgonda Mandi,Rice,1904.56,2087.44,2016.71,49.61,29.6,16.8,0.0,0.0,17.0577,79.2684,2025,2425,11,318,-0.5000000000000004,0.8660254037844384,2057.58,2147.36,1937.91,2027.89,31.85,30.4,88.43608744118538,87.097663877905,225.00000175,527.200014,0.8316329896907216,1
2025-11-15,Telangana,Nalgonda,Nalgonda Mandi,Rice,1763.69,2014.67,1900.52,34.09,29.2,17.4,0.0,0.0,17.0577,79.2684,2025,2425,11,319,-0.5000000000000004,0.8660254037844384,2016.71,1908.5,1947.37,1975.62,32.7,29.0,89.83692872034857,88.86199619596134,225.00000175,522.1000146,0.783719587628866,1
2025-11-16,Telangana,Nalgonda,Nalgonda Mandi,Rice,1887.4,2122.73,2037.18,99.48,29.6,17.65,0.0,0.0,17.0577,79.2684,2025,2425,11,320,-0.5000000000000004,0.8660254037844384,1900.52,2070.59,2058.35,2038.9,32.7,29.45,86.1380718050152,88.834420056539,224.90000175,499.6000146,0.8400742268041237,1
2025-11-17,Telangana,Nalgonda,Nalgonda Mandi,Rice,2050.4,2215.58,2147.41,50.99,29.25,18.25,0.0,0.0,17.0577,79.2684,2025,2425,11,321,-0.5000000000000004,0.8660254037844384,2037.18,2041.08,2007.1,2000.36,33.3,30.15,103.62052297181555,93.00239145361783,224.90000175,496.0000152,0.8855298969072164,1
2025-11-18,Telangana,Nalgonda,Nalgonda Mandi,Rice,1944.57,2162.38,2028.75,53.92,29.85,18.3,0.0,0.0,17.0577,79.2684,2025,2425,11,322,-0.5000000000000004,0.8660254037844384,2147.41,1841.62,1840.89,1969.14,32.4,30.8,73.11937519270445,92.92164442869782,219.20000145,494.3000152,0.8365979381443299,1
2025-11-19,Telangana,Nalgonda,Nalgonda Mandi,Rice,1991.44,2160.13,2057.73,31.63,29.85,16.85,0.0,0.0,17.0577,79.2684,2025,2425,11,323,-0.5000000000000004,0.8660254037844384,2028.75,2056.67,2151.26,2075.28,31.3,32.1,73.17287312867259,92.50907812799763,217.90000135,494.1000152,0.8485484536082474,1
2025-11-20,Telangana,Nalgonda,Nalgonda Mandi,Rice,1854.79,2059.3,2002.54,37.06,30.05,17.05,0.0,0.0,17.0577,79.2684,2025,2425,11,324,-0.5000000000000004,0.8660254037844384,2057.73,2057.58,1922.0,2089.38,32.7,31.8,73.31493520292854,91.0604606247707,208.70000135,494.1000152,0.8257896907216494,1
2025-11-21,Telangana,Nalgonda,Nalgonda Mandi,Rice,1858.14,2109.27,1960.69,74.82,32.25,20.55,0.0,0.0,17.0577,79.2684,2025,2425,11,325,-0.5000000000000004,0.8660254037844384,2002.54,2016.71,2147.36,1923.99,32.55,32.6,77.59160263843063,90.24544193666979,200.80000175,494.1000152,0.8085319587628866,1
2025-11-22,Telangana,Nalgonda,Nalgonda Mandi,Rice,1832.62,2072.03,1943.59,19.03,31.15,22.25,0.0,0.0,17.0577,79.2684,2025,2425,11,326,-0.5000000000000004,0.8660254037844384,1960.69,1900.52,1908.5,1891.46,26.5,32.3,67.68123637421934,88.54269241380155,173.40000175,493.7000152,0.801480412371134,1
2025-11-23,Telangana,Nalgonda,Nalgonda Mandi,Rice,1824.6,2002.26,1945.54,71.95,31.9,22.1,0.0,0.0,17.0577,79.2684,2025,2425,11,327,-0.5000000000000004,0.8660254037844384,1943.59,2037.18,2070.59,1988.82,27.65,32.5,73.62744923567922,89.13352770441936,149.89999975,493.7000152,0.8022845360824742,1
2025-11-24,Telangana,Nalgonda,Nalgonda Mandi,Rice,1898.93,2161.97,2023.6,95.25,31.6,22.0,0.2,0.2,17.0577,79.2684,2025,2425,11,328,-0.5000000000000004,0.8660254037844384,1945.54,2147.41,2041.08,2070.4,30.3,29.75,45.119187661551514,88.29399430312354,148.79999965000002,477.6000142,0.8344742268041236,1
2025-11-25,Telangana,Nalgonda,Nalgonda Mandi,Rice,1838.3,2121.31,1974.71,13.34,31.0,21.15,0.0,0.0,17.0577,79.2684,2025,2425,11,329,-0.5000000000000004,0.8660254037844384,2023.6,2028.75,1841.62,2145.65,30.45,28.05,42.876475623644666,83.98569021586052,148.09999960000002,451.1000122,0.8143134020618557,1
2025-11-26,Telangana,Nalgonda,Nalgonda Mandi,Rice,1950.44,2145.52,2074.57,27.68,30.45,20.05,0.0,0.0,17.0577,79.2684,2025,2425,11,330,-0.5000000000000004,0.8660254037844384,1974.71,2057.73,2056.67,1891.16,32.2,29.65,47.71180776286127,82.88179163343314,146.19999950000002,443.5000118,0.8554927835051547,1
2025-11-27,Telangana,Nalgonda,Nalgonda Mandi,Rice,1878.48,2068.03,1964.09,42.91,30.35,19.35,0.0,0.0,17.0577,79.2684,2025,2425,11,331,-0.5000000000000004,0.8660254037844384,2074.57,2002.54,2057.58,2017.05,28.75,31.5,48.14748823988405,83.08056322478284,100.7999995,443.3000118,0.8099340206185567,1
2025-11-28,Telangana,Nalgonda,Nalgonda Mandi,Rice,2080.49,2265.92,2133.9,98.69,28.9,18.65,0.0,0.0,17.0577,79.2684,2025,2425,11,332,-0.5000000000000004,0.8660254037844384,1964.09,1960.69,2016.71,1881.3,24.95,32.9,72.58289638488684,83.56881128884093,16.2999995,443.1000118,0.879958762886598,1
2025-11-29,Telangana,Nalgonda,Nalgonda Mandi,Rice,1735.83,2019.58,1877.79,40.49,28.95,18.15,0.0,0.0,17.0577,79.2684,2025,2425,11,333,-0.5000000000000004,0.8660254037844384,2133.9,1943.59,1900.52,2014.37,28.95,30.2,85.51056180936123,86.81844009327685,15.2999995,425.3000118,0.7743463917525774,1
2025-11-30,Telangana,Nalgonda,Nalgonda Mandi,Rice,1835.12,2030.24,1963.77,94.17,28.65,20.15,1.8,1.8,17.0577,79.2684,2025,2425,11,334,-0.5000000000000004,0.8660254037844384,1877.79,1945.54,2037.18,1937.91,31.15,30.45,83.8667514289083,86.28085170288207,17.0999995,415.9000108,0.80980206185567,1
2025-12-01,Telangana,Nalgonda,Nalgonda Mandi,Rice,2016.97,2173.72,2112.77,89.01,28.05,20.0,0.1,0.1,17.0577,79.2684,2025,2425,12,335,-2.4492935982947064e-16,1.0,1963.77,2023.6,2147.41,1947.37,30.6,28.25,93.90538285195143,87.8442209509697,16.5999995,403.70000980000003,0.8712453608247422,1
2025-12-02,Telangana,Nalgonda,Nalgonda Mandi,Rice,1990.9,2244.86,2101.48,51.85,29.9,19.55,0.0,0.0,17.0577,79.2684,2025,2425,12,336,-2.4492935982947064e-16,1.0,2112.77,1974.71,2028.75,2058.35,31.8,31.0,97.11863464463535,89.02537544037024,15.399999499999998,403.70000980000003,0.8665896907216495,1
2025-12-03,Telangana,Nalgonda,Nalgonda Mandi,Rice,1735.66,2016.12,1879.66,86.65,29.85,20.4,0.3,0.3,17.0577,79.2684,2025,2425,12,337,-2.4492935982947064e-16,1.0,2101.48,2074.57,2057.73,2007.1,30.95,32.2,110.1541913259175,92.173115651206,11.2,403.8000098,0.7751175257731959,1
2025-12-04,Telangana,Nalgonda,Nalgonda Mandi,Rice,2017.43,2247.96,2102.57,92.73,29.6,21.95,2.9999998,2.9999998,17.0577,79.2684,2025,2425,12,338,-2.4492935982947064e-16,1.0,1879.66,1964.09,2002.54,1840.89,30.05,32.05,113.99660312399497,88.29479293755146,5.499999799999999,406.8000096,0.867039175257732,1
2025-12-05,Telangana,Nalgonda,Nalgonda Mandi,Rice,1700.56,1925.39,1816.86,85.37,29.55,21.25,0.0,0.0,17.0577,79.2684,2025,2425,12,339,-2.4492935982947064e-16,1.0,2102.57,2133.9,1960.69,2151.26,31.95,31.15,125.69674132988754,91.53185315857918,5.3999998,406.2000096,0.749220618556701,1
2025-12-06,Telangana,Nalgonda,Nalgonda Mandi,Rice,1991.99,2201.84,2075.11,19.7,28.35,18.3,0.0,0.0,17.0577,79.2684,2025,2425,12,340,-2.4492935982947064e-16,1.0,1816.86,1877.79,1943.59,1922.0,31.5,32.55,121.1902135762902,91.08520598804772,5.3999998,406.2000096,0.8557154639175258,1
2025-12-07,Telangana,Nalgonda,Nalgonda Mandi,Rice,1950.03,2124.54,2020.98,44.06,29.15,18.85,0.0,0.0,17.0577,79.2684,2025,2425,12,341,-2.4492935982947064e-16,1.0,2075.11,1963.77,1945.54,2147.36,32.0,32.6,119.67233900868513,87.30128757328866,5.3999998,406.0000096,0.8333938144329897,1
2025-12-08,Telangana,Nalgonda,Nalgonda Mandi,Rice,1844.87,2034.25,1937.65,21.0,29.65,17.05,0.0,0.0,17.0577,79.2684,2025,2425,12,342,-2.4492935982947064e-16,1.0,2020.98,2112.77,2023.6,1908.5,31.2,33.0,114.15888910595176,86.35164868674809,5.3999998,406.0000096,0.7990309278350516,1
2025-12-09,Telangana,Nalgonda,Nalgonda Mandi,Rice,2025.51,2210.28,2102.13,68.3,30.3,16.95,0.0,0.0,17.0577,79.2684,2025,2425,12,343,-2.4492935982947064e-16,1.0,1937.65,2101.48,1974.71,2070.59,30.15,33.0,114.26431163878749,87.35646379113555,5.3999998,405.60000959999996,0.8668577319587629,1
2025-12-10,Telangana,Nalgonda,Nalgonda Mandi,Rice,1826.36,2010.89,1956.11,34.34,29.65,16.55,0.0,0.0,17.0577,79.2684,2025,2425,12,344,-2.4492935982947064e-16,1.0,2102.13,1879.66,2074.57,2041.08,30.0,30.3,105.17313519462496,87.5785732704751,5.3999998,401.5000096,0.8066432989690722,1
2025-12-11,Telangana,Nalgonda,Nalgonda Mandi,Rice,1540.22,1759.92,1635.24,12.67,29.35,16.0,0.0,0.0,17.0577,79.2684,2025,2425,12,345,-2.4492935982947064e-16,1.0,1956.11,2102.57,1964.09,1841.62,30.7,30.0,162.90153482278635,106.76245065080481,5.3999998,379.4000096,0.6743257731958763,1
2025-12-12,Telangana,Nalgonda,Nalgonda Mandi,Rice,1996.28,2236.1,2137.47,74.47,29.35,15.2,0.0,0.0,17.0577,79.2684,2025,2425,12,346,-2.4492935982947064e-16,1.0,1635.24,1816.86,2133.9,2056.67,31.2,29.6,169.14411025316127,109.31028406467007,5.3999998,368.60000759999997,0.8814309278350515,1
2025-12-13,Telangana,Nalgonda,Nalgonda Mandi,Rice,1822.31,2004.11,1899.98,29.15,29.1,14.3,0.0,0.0,17.0577,79.2684,2025,2425,12,347,-2.4492935982947064e-16,1.0,2137.47,2075.11,1877.79,2057.58,30.9,32.0,165.7653161780816,110.21222493053092,5.3999998,367.5000075,0.7834969072164949,1
2025-12-14,Telangana,Nalgonda,Nalgonda Mandi,Rice,2023.07,2186.59,2131.29,72.58,28.7,16.75,0.0,0.0,17.0577,79.2684,2025,2425,12,348,-2.4492935982947064e-16,1.0,1899.98,2020.98,1963.77,2016.71,29.6,31.85,177.81619620645807,112.96409145458982,5.3999998,365.0000075,0.8788824742268041,1
2025-12-15,Telangana,Nalgonda,Nalgonda Mandi,Rice,1892.31,2089.22,2007.35,55.29,28.55,17.1,0.0,0.0,17.0577,79.2684,2025,2425,12,349,-2.4492935982947064e-16,1.0,2131.29,1937.65,2112.77,1900.52,29.2,32.45,177.56197553852314,111.45277185901429,5.3999998,364.4000075,0.8277731958762886,1
2025-12-16,Telangana,Nalgonda,Nalgonda Mandi,Rice,1895.08,2078.54,1990.05,69.28,28.55,16.25,0.0,0.0,17.0577,79.2684,2025,2425,12,350,-2.4492935982947064e-16,1.0,2007.35,2102.13,2101.48,2037.18,29.6,32.15,169.73837435468653,111.26815784969382,5.3999998,363.70000745,0.8206391752577319,1
2025-12-17,Telangana,Nalgonda,Nalgonda Mandi,Rice,2024.99,2233.61,2156.81,58.36,30.0,17.65,0.0,0.0,17.0577,79.2684,2025,2425,12,351,-2.4492935982947064e-16,1.0,1990.05,1956.11,1879.66,2147.41,29.25,32.75,184.24693527205014,111.70941935196888,5.3999998,361.00000745,0.8894061855670102,1
2025-12-18,Telangana,Nalgonda,Nalgonda Mandi,Rice,1812.63,2085.45,1937.69,41.13,30.15,17.25,0.0,0.0,17.0577,79.2684,2025,2425,12,352,-2.4492935982947064e-16,1.0,2156.81,1635.24,2102.57,2028.75,29.85,33.25,104.1307338328673,112.15139665627903,5.3999998,357.80000745,0.7990474226804124,1
2025-12-19,Telangana,Nalgonda,Nalgonda Mandi,Rice,1579.4,1812.65,1725.98,63.28,28.45,15.3,0.0,0.0,17.0577,79.2684,2025,2425,12,353,-2.4492935982947064e-16,1.0,1937.69,2137.47,1816.86,2057.73,29.85,33.9,145.88930998077583,121.93252564148068,5.3999998,348.50000745,0.7117443298969072,1
2025-12-20,Telangana,Nalgonda,Nalgonda Mandi,Rice,1944.69,2205.41,2080.26,32.79,28.3,15.45,0.0,0.0,17.0577,79.2684,2025,2425,12,354,-2.4492935982947064e-16,1.0,1725.98,1899.98,2075.11,2002.54,30.05,33.5,145.64048039117276,123.10728322338886,5.3999998,341.30000715,0.857839175257732,1
2025-12-21,Telangana,Nalgonda,Nalgonda Mandi,Rice,1797.45,2031.34,1940.58,21.99,27.5,15.15,0.0,0.0,17.0577,79.2684,2025,2425,12,355,-2.4492935982947064e-16,1.0,2080.26,2131.29,2020.98,1960.69,32.25,32.05,135.38119662641574,123.32125646494183,5.3999998,339.50000704999997,0.8002391752577319,1
2025-12-22,Telangana,Nalgonda,Nalgonda Mandi,Rice,1717.73,1927.45,1825.17,90.77,28.45,16.6,0.0,0.0,17.0577,79.2684,2025,2425,12,356,-2.4492935982947064e-16,1.0,1940.58,2007.35,1937.65,1943.59,31.15,31.25,145.68441793332514,126.65257734284845,5.3999998,338.30000705,0.7526474226804124,1
2025-12-23,Telangana,Nalgonda,Nalgonda Mandi,Rice,2008.86,2224.31,2079.43,60.79,28.6,15.3,0.0,0.0,17.0577,79.2684,2025,2425,12,357,-2.4492935982947064e-16,1.0,1825.17,1990.05,2102.13,1945.54,31.9,32.0,153.39684500387588,127.5925537160892,5.3999998,338.20000705,0.8574969072164947,1
2025-12-24,Telangana,Nalgonda,Nalgonda Mandi,Rice,1879.18,2110.24,1984.83,20.06,28.6,16.35,0.0,0.0,17.0577,79.2684,2025,2425,12,358,-2.4492935982947064e-16,1.0,2079.43,2156.81,1956.11,2023.6,31.6,29.7,129.1731634740944,127.42452318876873,5.1999998000000005,336.50000685,0.8184865979381443,1
2025-12-25,Telangana,Nalgonda,Nalgonda Mandi,Rice,1942.06,2199.45,2087.48,76.67,28.1,15.45,0.0,0.0,17.0577,79.2684,2025,2425,12,359,-2.4492935982947064e-16,1.0,1984.83,1937.69,1635.24,1974.71,31.0,30.55,140.77956169301163,128.68997161270246,5.1999998000000005,318.70000385,0.8608164948453608,1
2025-12-26,Telangana,Nalgonda,Nalgonda Mandi,Rice,1916.74,2175.83,2030.31,47.8,27.5,15.35,0.0,0.0,17.0577,79.2684,2025,2425,12,360,-2.4492935982947064e-16,1.0,2087.48,1725.98,2137.47,2074.57,30.45,27.5,96.20824001934118,127.95404502326645,5.1999998000000005,295.00000385,0.837241237113402,1
2025-12-27,Telangana,Nalgonda,Nalgonda Mandi,Rice,1954.87,2199.86,2097.05,48.45,27.3,16.6,0.0,0.0,17.0577,79.2684,2025,2425,12,361,-2.4492935982947064e-16,1.0,2030.31,2080.26,1899.98,1964.09,30.35,31.0,98.60553377207738,129.32719379831582,5.1999998000000005,294.90000384999996,0.8647628865979382,1
2025-12-28,Telangana,Nalgonda,Nalgonda Mandi,Rice,2030.8,2264.47,2137.36,92.56,27.7,16.15,0.0,0.0,17.0577,79.2684,2025,2425,12,362,-2.4492935982947064e-16,1.0,2097.05,1940.58,2131.29,2133.9,28.9,32.1,104.58009600756908,129.45749688559974,5.1999998000000005,294.30000385,0.8813855670103093,1
2025-12-29,Telangana,Nalgonda,Nalgonda Mandi,Rice,1877.6,2080.92,1936.38,79.91,27.3,15.9,0.0,0.0,17.0577,79.2684,2025,2425,12,363,-2.4492935982947064e-16,1.0,2137.36,1825.17,2007.35,1877.79,28.95,31.6,70.3082789949947,128.07260188667598,5.1999998000000005,287.20000385,0.7985072164948454,1
2025-12-30,Telangana,Nalgonda,Nalgonda Mandi,Rice,2140.86,2363.57,2217.55,11.82,28.65,15.65,0.0,0.0,17.0577,79.2684,2025,2425,12,364,-2.4492935982947064e-16,1.0,1936.38,2079.43,1990.05,1963.77,28.65,31.5,94.89382026143416,134.08800073857833,3.3999998,286.90000384999996,0.9144536082474227,1
2025-12-31,Telangana,Nalgonda,Nalgonda Mandi,Rice,1957.42,2189.88,2084.99,60.65,29.15,17.15,0.0,0.0,17.0577,79.2684,2025,2425,12,365,-2.4492935982947064e-16,1.0,2217.55,1984.83,2156.81,2112.77,28.05,30.2,87.11981689166868,133.41077082609863,3.2999997999999997,286.90000384999996,0.8597896907216493,1
2026-01-01,Telangana,Nalgonda,Nalgonda Mandi,Rice,1942.97,2187.04,2052.85,74.23,28.9,18.6,0.2,0.2,17.0577,79.2684,2026,2550,1,1,0.49999999999999994,0.8660254037844387,2084.99,2087.48,1937.69,2101.48,29.9,32.25,87.89855676262374,132.47590618544638,3.4999998,286.90000384999996,0.8050392156862745,1
2026-01-02,Telangana,Nalgonda,Nalgonda Mandi,Rice,2039.58,2283.58,2178.48,94.61,28.4,19.9,0.2,0.2,17.0577,79.2684,2026,2550,1,2,0.49999999999999994,0.8660254037844387,2052.85,2030.31,1725.98,1879.66,29.85,32.85,91.83173904069227,134.16471326728194,3.3999998,286.70000385000003,0.8543058823529411,1
2026-01-03,Telangana,Nalgonda,Nalgonda Mandi,Rice,1903.62,2148.91,2023.04,53.84,28.55,19.0,0.7,0.7,17.0577,79.2684,2026,2550,1,3,0.49999999999999994,0.8660254037844387,2178.48,2097.05,2080.26,2102.57,29.6,32.4,96.46121046207784,133.09898053272457,1.1,286.80000385,0.7933490196078431,1
2026-01-04,Telangana,Nalgonda,Nalgonda Mandi,Rice,1953.74,2112.79,2010.57,75.25,28.55,18.1,0.1,0.1,17.0577,79.2684,2026,2550,1,4,0.49999999999999994,0.8660254037844387,2023.04,2137.36,1940.58,1816.86,29.55,31.9,97.99809828086713,128.03099777366245,1.2,276.60000284999995,0.7884588235294118,1
2026-01-05,Telangana,Nalgonda,Nalgonda Mandi,Rice,1756.05,1918.38,1834.38,64.51,28.55,17.75,0.0,0.0,17.0577,79.2684,2026,2550,1,5,0.49999999999999994,0.8660254037844387,2010.57,1936.38,1825.17,2075.11,28.35,32.25,125.30088978515784,131.69047017947796,1.2,275.60000284999995,0.719364705882353,1
2026-01-06,Telangana,Nalgonda,Nalgonda Mandi,Rice,1769.36,1916.55,1845.93,56.57,27.6,17.25,0.0,0.0,17.0577,79.2684,2026,2550,1,6,0.49999999999999994,0.8660254037844387,1834.38,2217.55,2079.43,2020.98,29.15,32.35,124.86727086524094,134.93284034412582,1.2,273.30000285,0.7238941176470588,1
2026-01-07,Telangana,Nalgonda,Nalgonda Mandi,Rice,1849.08,2035.65,1937.98,54.68,27.65,15.55,0.0,0.0,17.0577,79.2684,2026,2550,1,7,0.49999999999999994,0.8660254037844387,1845.93,2084.99,1984.83,1937.65,29.65,31.85,121.35137596096413,134.92741450775353,1.2,267.90000284999996,0.7599921568627451,1
2026-01-08,Telangana,Nalgonda,Nalgonda Mandi,Rice,1940.72,2112.77,2017.97,55.56,27.25,16.4,0.0,0.0,17.0577,79.2684,2026,2550,1,8,0.49999999999999994,0.8660254037844387,1937.98,2052.85,2087.48,2102.13,30.3,32.85,118.7077914961988,133.64598345035964,1.2,267.90000284999996,0.7913607843137255,1
2026-01-09,Telangana,Nalgonda,Nalgonda Mandi,Rice,2047.01,2168.17,2105.02,83.89,26.75,15.2,0.0,0.0,17.0577,79.2684,2026,2550,1,9,0.49999999999999994,0.8660254037844387,2017.97,2178.48,2030.31,1956.11,29.65,32.45,99.80773307190516,134.7453452508903,1.2,267.90000284999996,0.8254980392156863,1
2026-01-10,Telangana,Nalgonda,Nalgonda Mandi,Rice,1977.11,2264.12,2118.47,69.92,24.2,15.5,0.0,0.0,17.0577,79.2684,2026,2550,1,10,0.49999999999999994,0.8660254037844387,2105.02,2023.04,2097.05,1635.24,29.35,33.0,114.0983509751053,116.79094058315852,1.2,261.70000254999997,0.8307725490196077,1
2026-01-11,Telangana,Nalgonda,Nalgonda Mandi,Rice,1962.14,2153.38,2059.14,29.55,25.6,18.05,0.0,0.0,17.0577,79.2684,2026,2550,1,11,0.49999999999999994,0.8660254037844387,2118.47,2010.57,2137.36,2137.47,29.35,29.05,117.58613746445499,114.94498365210038,1.2,239.10000055,0.8075058823529411,1
2026-01-12,Telangana,Nalgonda,Nalgonda Mandi,Rice,1947.3,2159.85,2082.72,68.23,27.15,19.3,0.0,0.0,17.0577,79.2684,2026,2550,1,12,0.49999999999999994,0.8660254037844387,2059.14,1834.38,1936.38,1899.98,29.1,28.8,99.4286350437674,113.31578471423262,1.2,234.10000105,0.8167529411764705,1
2026-01-13,Telangana,Nalgonda,Nalgonda Mandi,Rice,2148.51,2284.75,2224.48,15.12,29.15,19.5,0.0,0.0,17.0577,79.2684,2026,2550,1,13,0.49999999999999994,0.8660254037844387,2082.72,1845.93,2217.55,2131.29,28.7,31.85,88.89269194344482,117.55895169717171,1.2,231.60000155,0.8723450980392157,1
2026-01-14,Telangana,Nalgonda,Nalgonda Mandi,Rice,1769.17,2056.71,1911.5,34.93,30.4,19.05,0.0,0.0,17.0577,79.2684,2026,2550,1,14,0.49999999999999994,0.8660254037844387,2224.48,1937.98,2084.99,2007.35,28.55,32.7,96.11302302621591,119.39977911808838,1.2,231.60000155,0.7496078431372549,1
2026-01-15,Telangana,Nalgonda,Nalgonda Mandi,Rice,1715.44,1906.67,1850.58,85.02,30.05,18.95,0.0,0.0,17.0577,79.2684,2026,2550,1,15,0.49999999999999994,0.8660254037844387,1911.5,2017.97,2052.85,1990.05,28.55,32.7,127.9731840027802,123.407763171668,1.2,231.50000155,0.7257176470588235,1
2026-01-16,Telangana,Nalgonda,Nalgonda Mandi,Rice,1719.39,1943.39,1825.13,79.74,29.8,17.9,0.0,0.0,17.0577,79.2684,2026,2550,1,16,0.49999999999999994,0.8660254037844387,1850.58,2105.02,2178.48,2156.81,30.0,33.3,149.86864786967882,125.49101476283829,1.2,231.50000155,0.7157372549019608,1
2026-01-17,Telangana,Nalgonda,Nalgonda Mandi,Rice,1987.14,2165.46,2050.04,51.03,29.7,15.65,0.0,0.0,17.0577,79.2684,2026,2550,1,17,0.49999999999999994,0.8660254037844387,1825.13,2118.47,2023.04,1937.69,30.15,32.4,143.7426358362159,124.99244757184333,1.2,225.80000125,0.8039372549019608,1
